n_sample,n_network,n_rdds,n_variables,n_coupling_signals,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
40,1,5,3,2,32,0.8660519123077393,199,0.06249856948852539,9,0.09595298767089844
40,2,5,4,2,36,1.0476465225219727,246,0.07854986190795898,10,0.06361961364746094
40,3,5,5,2,83,1.7075042724609375,1033,0.2425694465637207,385,12.606581449508667
40,4,5,6,2,57,1.424560308456421,457,0.15988492965698242,8,0.7902259826660156
40,5,5,7,2,46,1.4381203651428223,298,0.09258437156677246,18,0.3670065402984619
40,6,5,8,2,77,1.9942121505737305,1014,0.29733729362487793,412,7.878962278366089
40,7,5,9,2,42,1.4300403594970703,344,0.1011202335357666,8,0.18085408210754395
40,8,5,10,2,128,3.453866481781006,2065,0.6150338649749756,560,62.41031837463379
41,1,5,3,2,46,1.0168190002441406,354,0.09478306770324707,36,0.11314535140991211
41,2,5,4,2,40,1.0688350200653076,285,0.09693408012390137,10,0.18661260604858398
41,3,5,5,2,51,1.2475643157958984,413,0.12411689758300781,9,0.09299492835998535
41,4,5,6,2,48,1.2938232421875,319,0.09551310539245605,21,0.21436190605163574
41,5,5,7,2,94,2.2098195552825928,1646,0.45577573776245117,892,63.62075424194336
41,6,5,8,2,83,2.5230278968811035,916,0.4112088680267334,42,5.783237934112549
41,7,5,9,2,51,1.8011407852172852,488,0.13675880432128906,14,1.013561487197876
41,8,5,10,2,70,2.2365756034851074,981,0.25350093841552734,204,9.134788513183594
42,1,5,3,2,33,0.8525187969207764,183,0.0645909309387207,2,0.04757571220397949
42,2,5,4,2,57,1.3274714946746826,610,0.16472673416137695,56,1.7760229110717773
42,3,5,5,2,36,1.0925655364990234,213,0.07265114784240723,6,0.06950783729553223
42,4,5,6,2,61,1.5233964920043945,654,0.1697521209716797,256,1.8352794647216797
42,5,5,7,2,64,1.6748361587524414,772,0.1939408779144287,207,9.178895473480225
42,6,5,8,2,67,1.8036935329437256,679,0.2016897201538086,37,1.0679826736450195
42,7,5,9,2,64,1.995288610458374,869,0.21445512771606445,136,6.60705041885376
42,8,5,10,2,50,1.6613056659698486,315,0.0955357551574707,37,0.13049864768981934
43,1,5,3,2,41,0.9014627933502197,317,0.08465003967285156,12,0.44864749908447266
43,2,5,4,2,55,1.2813174724578857,524,0.13397789001464844,36,0.30164623260498047
43,3,5,5,2,52,1.3425915241241455,451,0.11786413192749023,55,0.6262762546539307
43,4,5,6,2,54,1.4210479259490967,473,0.13526415824890137,20,0.6229100227355957
43,5,5,7,2,50,1.3998849391937256,397,0.12283945083618164,18,0.37752270698547363
43,6,5,8,2,58,1.692591905593872,631,0.16666340827941895,21,1.7608864307403564
43,7,5,9,2,111,5.729970455169678,1344,0.3679201602935791,402,32.54826545715332
43,8,5,10,2,56,1.9593768119812012,522,0.14792895317077637,24,0.3844730854034424
44,1,5,3,2,35,0.8781876564025879,195,0.06983137130737305,5,0.04277491569519043
44,2,5,4,2,46,1.1118218898773193,427,0.11546516418457031,30,0.6793100833892822
44,3,5,5,2,41,1.1530115604400635,340,0.09081888198852539,34,0.3859364986419678
44,4,5,6,2,65,1.6426997184753418,757,0.2323322296142578,106,0.612215518951416
44,5,5,7,2,59,1.6551144123077393,409,0.12785816192626953,72,0.8291599750518799
44,6,5,8,2,80,2.0256826877593994,958,0.2935619354248047,96,9.699040651321411
44,7,5,9,2,78,2.180673837661743,992,0.28688645362854004,144,6.560919761657715
44,8,5,10,2,83,2.3608992099761963,919,0.25669050216674805,176,4.974319219589233
45,1,5,3,2,28,0.8873989582061768,138,0.04879903793334961,4,0.029920339584350586
45,2,5,4,2,46,1.149836540222168,338,0.10088515281677246,32,0.2788574695587158
45,3,5,5,2,38,1.0467464923858643,313,0.08702850341796875,13,0.16266536712646484
45,4,5,6,2,41,1.3148396015167236,356,0.09653711318969727,30,0.19669842720031738
45,5,5,7,2,35,1.1203303337097168,239,0.07435107231140137,7,0.07223820686340332
45,6,5,8,2,47,1.3574097156524658,387,0.11122298240661621,44,0.3309459686279297
45,7,5,9,2,58,1.8131589889526367,626,0.15355682373046875,52,3.0200858116149902
45,8,5,10,2,62,2.063047409057617,703,0.17251825332641602,42,4.489559173583984
46,1,5,3,2,31,0.8861949443817139,188,0.05823254585266113,7,0.05399441719055176
46,2,5,4,2,42,1.0975050926208496,283,0.08971405029296875,28,0.24705743789672852
46,3,5,5,2,55,1.3644981384277344,538,0.13045883178710938,60,0.45969223976135254
46,4,5,6,2,65,1.4800388813018799,796,0.23297548294067383,106,0.7100949287414551
46,5,5,7,2,74,1.6818466186523438,670,0.1653883457183838,36,1.5155351161956787
46,6,5,8,2,61,1.685373067855835,585,0.177199125289917,38,1.5236122608184814
46,7,5,9,2,66,1.8129048347473145,750,0.2233438491821289,50,2.0829381942749023
46,8,5,10,2,54,1.8852643966674805,548,0.14702844619750977,64,2.036682367324829
47,1,5,3,2,44,0.9784302711486816,388,0.09927082061767578,16,0.28528785705566406
47,2,5,4,2,33,0.9087414741516113,220,0.06808114051818848,10,0.10437417030334473
47,3,5,5,2,90,2.0355989933013916,584,0.16031408309936523,88,1.0713324546813965
47,4,5,6,2,60,1.485471248626709,625,0.1707921028137207,81,1.76493501663208
47,5,5,7,2,52,1.449364423751831,431,0.12044262886047363,17,1.1189730167388916
47,6,5,8,2,61,1.5679469108581543,716,0.17816877365112305,233,5.889164924621582
47,7,5,9,2,56,1.8105003833770752,423,0.12736845016479492,21,0.8271379470825195
47,8,5,10,2,102,2.686781406402588,1849,0.4489786624908447,1112,85.51911401748657
48,1,5,3,2,32,0.7913002967834473,158,0.05456280708312988,6,0.07001018524169922
48,2,5,4,2,32,0.9514970779418945,181,0.05905485153198242,4,0.04783892631530762
48,3,5,5,2,54,1.334413766860962,424,0.11614632606506348,21,0.3670535087585449
48,4,5,6,2,34,1.1393804550170898,211,0.07338857650756836,3,0.06970357894897461
48,5,5,7,2,58,1.552614688873291,531,0.15424633026123047,67,0.610581636428833
48,6,5,8,2,46,1.5802972316741943,256,0.0785527229309082,16,0.3251073360443115
48,7,5,9,2,92,2.664027214050293,1554,0.3871786594390869,251,14.886255502700806
48,8,5,10,2,76,2.346155881881714,1205,0.31083083152770996,94,2.4352407455444336
49,1,5,3,2,34,0.869664192199707,203,0.06370854377746582,4,0.0648963451385498
49,2,5,4,2,42,1.1229159832000732,320,0.0864264965057373,19,0.06087827682495117
49,3,5,5,2,42,1.147331953048706,331,0.09488177299499512,10,0.1539928913116455
49,4,5,6,2,57,1.5372447967529297,499,0.14915084838867188,41,0.64707350730896
49,5,5,7,2,65,1.6075611114501953,656,0.23029088973999023,22,0.5099987983703613
49,6,5,8,2,68,1.894110918045044,679,0.18384599685668945,260,1.8696186542510986
49,7,5,9,2,138,4.963316917419434,2382,1.044482707977295,1322,101.2130675315857
49,8,5,10,2,68,2.0847983360290527,802,0.21236705780029297,160,2.622425079345703
50,1,5,3,2,35,1.0188877582550049,223,0.0734710693359375,8,0.10847139358520508
50,2,5,4,2,55,1.211404800415039,538,0.1348557472229004,11,1.246809482574463
50,3,5,5,2,67,1.476975917816162,601,0.16479992866516113,58,2.9077603816986084
50,4,5,6,2,58,1.4460697174072266,598,0.21060967445373535,54,1.294250249862671
50,5,5,7,2,68,1.759671926498413,589,0.17764496803283691,57,1.3924310207366943
50,6,5,8,2,62,1.7160122394561768,702,0.19066452980041504,87,1.8983535766601562
50,7,5,9,2,62,1.8210327625274658,818,0.21639609336853027,40,0.8704557418823242
50,8,5,10,2,59,1.9066359996795654,554,0.1432347297668457,253,3.965818405151367
51,1,5,3,2,34,0.8343572616577148,195,0.06149625778198242,5,0.1109006404876709
51,2,5,4,2,51,1.217106819152832,464,0.14156341552734375,12,0.6075296401977539
51,3,5,5,2,40,1.1585109233856201,237,0.08109164237976074,14,0.09421491622924805
51,4,5,6,2,63,1.6355760097503662,706,0.18084335327148438,110,0.900977611541748
51,5,5,7,2,75,1.9883308410644531,940,0.2855496406555176,154,3.685858964920044
51,6,5,8,2,76,2.1802685260772705,1383,0.3712444305419922,238,10.996070861816406
51,7,5,9,2,54,1.7588555812835693,410,0.10632014274597168,32,1.0503559112548828
51,8,5,10,2,61,1.8773729801177979,567,0.1662139892578125,16,1.86798095703125
52,1,5,3,2,48,1.0768604278564453,448,0.11457014083862305,36,0.3100583553314209
52,2,5,4,2,36,0.9872052669525146,250,0.07501101493835449,26,0.11939883232116699
52,3,5,5,2,58,1.466012954711914,614,0.14029407501220703,116,1.2840068340301514
52,4,5,6,2,53,1.3996107578277588,494,0.17931461334228516,22,0.22690987586975098
52,5,5,7,2,50,1.5881333351135254,473,0.12223529815673828,49,0.8932819366455078
52,6,5,8,2,77,2.0153310298919678,894,0.27732181549072266,116,5.924371004104614
52,7,5,9,2,68,2.0330615043640137,857,0.21828031539916992,124,4.361915111541748
52,8,5,10,2,50,1.8323185443878174,428,0.13994097709655762,33,0.7356879711151123
53,1,5,3,2,40,0.8565504550933838,316,0.08708906173706055,30,0.11771059036254883
53,2,5,4,2,33,0.9928538799285889,214,0.06779074668884277,3,0.04186892509460449
53,3,5,5,2,40,1.1189320087432861,278,0.08300638198852539,14,0.16431665420532227
53,4,5,6,2,52,1.3968656063079834,492,0.14661145210266113,41,0.6695895195007324
53,5,5,7,2,60,1.574798345565796,676,0.20241594314575195,196,5.414620876312256
53,6,5,8,2,58,1.6507065296173096,650,0.1563243865966797,74,1.7826552391052246
53,7,5,9,2,98,2.294536590576172,1650,0.40381479263305664,810,67.93323135375977
53,8,5,10,2,71,2.1490683555603027,1012,0.26693129539489746,162,4.759395599365234
54,1,5,3,2,36,0.9000780582427979,222,0.06673312187194824,6,0.1096794605255127
54,2,5,4,2,38,1.0782742500305176,266,0.07418060302734375,12,0.3990659713745117
54,3,5,5,2,67,1.4144213199615479,786,0.18074417114257812,268,2.983289957046509
54,4,5,6,2,39,1.2464163303375244,244,0.08335685729980469,11,0.13420629501342773
54,5,5,7,2,63,1.6998834609985352,704,0.17468786239624023,200,2.015669822692871
54,6,5,8,2,88,2.3304080963134766,1372,0.3753519058227539,556,15.140034675598145
54,7,5,9,2,86,2.553568124771118,920,0.31885313987731934,240,2.441620349884033
54,8,5,10,2,58,2.055345296859741,623,0.2123422622680664,32,1.339599609375
55,1,5,3,2,41,0.9451761245727539,299,0.09215688705444336,11,0.46153759956359863
55,2,5,4,2,39,1.020552158355713,264,0.07673978805541992,20,0.12536978721618652
55,3,5,5,2,39,1.1195018291473389,329,0.10698628425598145,26,0.10273575782775879
55,4,5,6,2,47,1.3391876220703125,409,0.11758279800415039,6,0.24566864967346191
55,5,5,7,2,44,1.342097520828247,371,0.09947514533996582,12,0.14528417587280273
55,6,5,8,2,52,1.4538278579711914,436,0.12666654586791992,14,0.327167272567749
55,7,5,9,2,70,1.84464430809021,574,0.18009448051452637,16,0.9377334117889404
55,8,5,10,2,77,2.222684860229492,1101,0.25843381881713867,180,5.551374435424805
56,1,5,3,2,34,0.9273107051849365,206,0.06865119934082031,3,0.13269567489624023
56,2,5,4,2,28,0.9204950332641602,152,0.05214071273803711,5,0.02661752700805664
56,3,5,5,2,49,1.2392220497131348,466,0.11247086524963379,48,1.012624740600586
56,4,5,6,2,42,1.2613415718078613,264,0.08483147621154785,7,0.044872283935546875
56,5,5,7,2,40,1.2770743370056152,272,0.09816980361938477,14,0.12793636322021484
56,6,5,8,2,63,1.7633066177368164,769,0.19532275199890137,133,2.5284905433654785
56,7,5,9,2,59,1.762735366821289,469,0.14516377449035645,12,0.6949348449707031
56,8,5,10,2,113,3.4556710720062256,2356,0.6831033229827881,348,28.031443119049072
57,1,5,3,2,35,0.9646663665771484,240,0.07367539405822754,7,0.13486194610595703
57,2,5,4,2,46,1.0700178146362305,348,0.09980392456054688,58,0.7912023067474365
57,3,5,5,2,47,1.1916747093200684,443,0.10946083068847656,30,0.40682387351989746
57,4,5,6,2,95,2.0596556663513184,1772,0.45133280754089355,397,13.932387828826904
57,5,5,7,2,65,1.7934491634368896,713,0.21112465858459473,69,1.2696220874786377
57,6,5,8,2,84,2.1344900131225586,1031,0.27254509925842285,180,15.975692510604858
57,7,5,9,2,63,1.8486483097076416,670,0.20052814483642578,78,0.8014838695526123
57,8,5,10,2,84,2.691579580307007,1390,0.4297332763671875,417,59.827149629592896
58,1,5,3,2,43,0.9778192043304443,352,0.08796286582946777,38,0.390561580657959
58,2,5,4,2,49,1.215327501296997,326,0.11707377433776855,5,0.15873312950134277
58,3,5,5,2,71,1.5306720733642578,969,0.22755742073059082,680,4.754535913467407
58,4,5,6,2,47,1.3177974224090576,390,0.10363221168518066,10,0.18607354164123535
58,5,5,7,2,61,1.6104049682617188,652,0.218977689743042,22,2.1135337352752686
58,6,5,8,2,43,1.429964542388916,265,0.08376216888427734,20,0.23172712326049805
58,7,5,9,2,78,2.08547306060791,878,0.2598562240600586,135,3.7039334774017334
58,8,5,10,2,41,1.4329829216003418,316,0.09870171546936035,13,0.1466381549835205
59,1,5,3,2,32,0.8196239471435547,177,0.06134343147277832,5,0.0767967700958252
59,2,5,4,2,41,1.0487213134765625,305,0.08423876762390137,7,0.19806861877441406
59,3,5,5,2,37,1.0234425067901611,229,0.06785440444946289,6,0.19640851020812988
59,4,5,6,2,69,1.6448800563812256,713,0.2117462158203125,28,1.1984922885894775
59,5,5,7,2,72,1.79378342628479,883,0.2633059024810791,147,4.848604679107666
59,6,5,8,2,88,2.250180721282959,967,0.2850522994995117,114,8.24110746383667
59,7,5,9,2,62,1.9372661113739014,785,0.19497942924499512,139,5.310330390930176
59,8,5,10,2,124,3.1702027320861816,3106,0.8742191791534424,1444,119.29645037651062
60,1,5,3,2,34,0.9639639854431152,201,0.06628656387329102,2,0.04080653190612793
60,2,5,4,2,46,1.183182716369629,417,0.10761117935180664,15,0.3063993453979492
60,3,5,5,2,62,1.5387239456176758,797,0.18371152877807617,249,5.903958797454834
60,4,5,6,2,60,1.536536455154419,688,0.18253731727600098,50,1.1858434677124023
60,5,5,7,2,54,1.5555384159088135,424,0.12168598175048828,62,0.15587496757507324
60,6,5,8,2,60,1.8831655979156494,594,0.20710253715515137,48,2.986628293991089
60,7,5,9,2,70,1.9738874435424805,848,0.23062753677368164,26,5.738866090774536
60,8,5,10,2,52,1.7424418926239014,549,0.1554110050201416,36,1.2689998149871826
61,1,5,3,2,37,0.8903107643127441,221,0.06601238250732422,14,0.1949608325958252
61,2,5,4,2,46,1.1155338287353516,392,0.10945439338684082,14,0.38773488998413086
61,3,5,5,2,53,1.2583041191101074,522,0.16712379455566406,32,0.4864504337310791
61,4,5,6,2,55,1.4652326107025146,477,0.13766980171203613,28,0.7798936367034912
61,5,5,7,2,97,2.1925690174102783,1494,0.42960643768310547,146,4.494241237640381
61,6,5,8,2,95,2.2478713989257812,2154,0.4487953186035156,3204,73.09828877449036
61,7,5,9,2,77,2.140136241912842,1150,0.28710508346557617,444,6.941561222076416
61,8,5,10,2,57,1.9092426300048828,628,0.17258262634277344,114,3.7000086307525635
62,1,5,3,2,39,0.9645013809204102,297,0.0849616527557373,11,0.17237162590026855
62,2,5,4,2,62,1.338524580001831,850,0.19247078895568848,70,5.296684980392456
62,3,5,5,2,41,1.1482036113739014,344,0.09551429748535156,18,0.3061964511871338
62,4,5,6,2,73,1.6954193115234375,536,0.15463900566101074,36,0.689039945602417
62,5,5,7,2,61,1.7316639423370361,714,0.22323107719421387,93,0.848407506942749
62,6,5,8,2,71,1.8085649013519287,888,0.22750449180603027,212,1.404026985168457
62,7,5,9,2,62,1.929734706878662,530,0.16209793090820312,53,1.1226112842559814
62,8,5,10,2,105,2.7110512256622314,2123,0.48441576957702637,764,42.25514054298401
63,1,5,3,2,39,0.9702608585357666,330,0.08681011199951172,18,0.14542198181152344
63,2,5,4,2,35,1.0308289527893066,204,0.0630183219909668,14,0.07808470726013184
63,3,5,5,2,31,0.9753789901733398,188,0.09955549240112305,5,0.030576467514038086
63,4,5,6,2,57,1.4653561115264893,614,0.1809549331665039,60,1.106358528137207
63,5,5,7,2,61,1.609504222869873,582,0.1485917568206787,74,0.27173423767089844
63,6,5,8,2,77,1.8987793922424316,988,0.24901294708251953,515,1.7246277332305908
63,7,5,9,2,93,2.4493298530578613,1097,0.31574487686157227,181,18.753300189971924
63,8,5,10,2,89,2.5049495697021484,1336,0.2993507385253906,1648,8.262570858001709
64,1,5,3,2,46,1.1043667793273926,290,0.08768916130065918,22,0.05595541000366211
64,2,5,4,2,37,0.9045090675354004,228,0.07108283042907715,9,0.14069128036499023
64,3,5,5,2,44,1.155327558517456,372,0.10330533981323242,6,0.12457895278930664
64,4,5,6,2,44,1.400338888168335,296,0.11460399627685547,15,0.38486504554748535
64,5,5,7,2,52,1.440272331237793,460,0.11876273155212402,51,0.16195344924926758
64,6,5,8,2,42,1.4520900249481201,282,0.09423518180847168,4,0.17972064018249512
64,7,5,9,2,71,1.9398348331451416,1012,0.23015785217285156,189,4.325728893280029
64,8,5,10,2,91,2.8321683406829834,1568,0.4203171730041504,422,14.258162498474121
65,1,5,3,2,30,0.8460652828216553,182,0.06232595443725586,4,0.07137393951416016
65,2,5,4,2,45,1.096930980682373,339,0.09845638275146484,6,0.1703195571899414
65,3,5,5,2,47,1.2255752086639404,409,0.11311030387878418,14,0.4528064727783203
65,4,5,6,2,49,1.3126325607299805,477,0.1323843002319336,28,0.3658769130706787
65,5,5,7,2,56,1.4772529602050781,454,0.12052226066589355,134,0.7408885955810547
65,6,5,8,2,55,1.630920648574829,435,0.12447023391723633,32,0.7149951457977295
65,7,5,9,2,46,1.504044771194458,351,0.10413312911987305,14,0.15693283081054688
65,8,5,10,2,74,2.4068260192871094,848,0.2522852420806885,144,11.151432275772095
66,1,5,3,2,32,0.9835836887359619,182,0.05717206001281738,8,0.07862210273742676
66,2,5,4,2,44,1.0947670936584473,371,0.10095357894897461,10,0.11928105354309082
66,3,5,5,2,45,1.1955442428588867,382,0.0978090763092041,20,0.2017381191253662
66,4,5,6,2,42,1.2102491855621338,267,0.0800015926361084,14,0.06084275245666504
66,5,5,7,2,77,2.0563461780548096,827,0.2272043228149414,68,1.1303074359893799
66,6,5,8,2,65,1.839125633239746,677,0.19321298599243164,76,3.055061101913452
66,7,5,9,2,57,1.6937108039855957,604,0.15853309631347656,60,2.8237457275390625
66,8,5,10,2,64,1.8502068519592285,629,0.1653153896331787,34,1.5420339107513428
67,1,5,3,2,41,0.8726634979248047,333,0.09002852439880371,12,0.45984673500061035
67,2,5,4,2,43,1.0998501777648926,342,0.0879824161529541,32,0.4114820957183838
67,3,5,5,2,30,1.0044360160827637,171,0.05750274658203125,7,0.08095598220825195
67,4,5,6,2,76,1.8495748043060303,886,0.23837661743164062,38,1.6287572383880615
67,5,5,7,2,100,2.402632236480713,1608,0.4511563777923584,128,7.4084765911102295
67,6,5,8,2,52,1.460557222366333,442,0.11619067192077637,26,0.9912676811218262
67,7,5,9,2,65,1.8178839683532715,803,0.23316740989685059,23,5.675062417984009
67,8,5,10,2,72,2.455188274383545,918,0.22688937187194824,68,5.571000099182129
68,1,5,3,2,48,1.0763604640960693,453,0.11196208000183105,8,0.2487626075744629
68,2,5,4,2,47,1.1470496654510498,378,0.10899066925048828,24,0.5211198329925537
68,3,5,5,2,46,1.2647039890289307,406,0.11897134780883789,12,0.14626598358154297
68,4,5,6,2,53,1.336855411529541,512,0.1552448272705078,58,1.8520698547363281
68,5,5,7,2,46,1.3761484622955322,351,0.10371851921081543,11,0.11295580863952637
68,6,5,8,2,65,1.8119068145751953,640,0.1776294708251953,64,0.8980250358581543
68,7,5,9,2,66,1.9130985736846924,631,0.1610724925994873,100,1.3965795040130615
68,8,5,10,2,68,2.0679941177368164,800,0.22469854354858398,66,2.980128288269043
69,1,5,3,2,45,0.9896471500396729,388,0.10554003715515137,20,0.5303909778594971
69,2,5,4,2,39,1.0994629859924316,299,0.09420442581176758,7,0.06099081039428711
69,3,5,5,2,47,1.2319214344024658,413,0.11178374290466309,27,0.16645526885986328
69,4,5,6,2,42,1.2142441272735596,252,0.08056235313415527,14,0.12212061882019043
69,5,5,7,2,44,1.4193882942199707,253,0.08515644073486328,8,0.20794177055358887
69,6,5,8,2,52,1.6238415241241455,373,0.11196112632751465,39,0.3566319942474365
69,7,5,9,2,59,1.7521772384643555,543,0.1619575023651123,88,0.4973602294921875
69,8,5,10,2,73,2.270965337753296,928,0.25854969024658203,147,10.029296159744263
70,1,5,3,2,43,1.078373908996582,301,0.08314895629882812,16,0.4937596321105957
70,2,5,4,2,47,1.1518058776855469,404,0.10670161247253418,44,1.1954851150512695
70,3,5,5,2,36,1.1491906642913818,227,0.06999826431274414,8,0.07585930824279785
70,4,5,6,2,42,1.2245290279388428,246,0.07400178909301758,21,0.059741973876953125
70,5,5,7,2,58,1.5887084007263184,661,0.17395424842834473,94,2.3071670532226562
70,6,5,8,2,52,1.6392672061920166,515,0.13846445083618164,53,1.207275629043579
70,7,5,9,2,67,2.0112340450286865,700,0.18751025199890137,71,0.7819721698760986
70,8,5,10,2,83,2.5161006450653076,1145,0.30152201652526855,893,10.042513370513916
71,1,5,3,2,31,0.8659512996673584,181,0.058099985122680664,6,0.026245832443237305
71,2,5,4,2,53,1.2844057083129883,520,0.13369989395141602,55,2.3405489921569824
71,3,5,5,2,38,1.1529514789581299,269,0.07719087600708008,5,0.11783075332641602
71,4,5,6,2,40,1.3097114562988281,283,0.09230637550354004,15,0.1498875617980957
71,5,5,7,2,42,1.2658298015594482,339,0.08913922309875488,17,0.1179969310760498
71,6,5,8,2,55,1.7100248336791992,569,0.156341552734375,27,0.9926743507385254
71,7,5,9,2,65,1.8209648132324219,854,0.2146000862121582,146,2.941992998123169
71,8,5,10,2,77,2.222212314605713,915,0.24111294746398926,342,3.1564390659332275
72,1,5,3,2,32,0.7837090492248535,177,0.05518031120300293,4,0.08131957054138184
