n_sample,n_network,n_rdds,n_rdda_attractors,t_find_attractors_method,n_pair_attractors,t_comp_paris_method,n_attractor_fields,t_optimized_method
44,8,10,72,1.6144506931304932,504,0.12990570068359375,0,0.17122793197631836
45,1,3,22,0.4094111919403076,152,0.04053902626037598,5,0.016293048858642578
45,2,4,32,0.6363413333892822,198,0.05824136734008789,5,0.03801560401916504
45,3,5,55,0.979536771774292,550,0.13002562522888184,22,0.22778987884521484
45,4,6,58,1.1374177932739258,554,0.13126063346862793,132,1.657120943069458
45,5,7,71,1.3712141513824463,556,0.13889026641845703,0,0.06842350959777832
45,6,8,89,1.5276446342468262,878,0.2741549015045166,84,32.553181409835815
45,7,9,68,1.4471216201782227,472,0.12876415252685547,0,0.008282661437988281
45,8,10,91,1.6355674266815186,796,0.21277141571044922,544,223.69472646713257
46,1,3,35,0.6267757415771484,363,0.09711551666259766,17,0.08369183540344238
46,2,4,35,0.7163510322570801,238,0.06869029998779297,10,0.0815579891204834
46,3,5,47,0.9655325412750244,274,0.08079314231872559,6,0.1005244255065918
46,4,6,66,1.2163097858428955,590,0.1465613842010498,0,0.009431600570678711
46,5,7,87,1.4472260475158691,766,0.19105839729309082,0,0.025665283203125
46,6,8,83,1.4655396938323975,795,0.19590449333190918,362,293.79039001464844
46,7,9,80,1.6424942016601562,638,0.18021297454833984,460,133.9461305141449
46,8,10,157,2.6205828189849854,2247,0.5879762172698975,54384,49037.10014820099
47,1,3,29,0.6032314300537109,242,0.07491445541381836,8,0.025187253952026367
47,2,4,34,0.5607378482818604,254,0.06968021392822266,8,0.12349486351013184
47,3,5,70,1.3080766201019287,798,0.1925182342529297,88,7.750866413116455
47,4,6,55,1.192030906677246,423,0.11916303634643555,18,0.3439829349517822
47,5,7,73,1.6010804176330566,775,0.2469010353088379,366,37.91255855560303
47,6,8,76,1.6198508739471436,578,0.18485021591186523,52,13.697096586227417
47,7,9,96,1.9237067699432373,827,0.2165234088897705,2836,32.803420066833496
47,8,10,122,2.3694205284118652,1310,0.35326099395751953,9700,7525.423251152039
48,1,3,24,0.527334451675415,166,0.046363115310668945,6,0.021803855895996094
48,2,4,51,0.8821032047271729,457,0.1175837516784668,23,0.2090764045715332
48,3,5,45,0.9619131088256836,323,0.0843503475189209,7,0.19431686401367188
48,4,6,54,1.1540517807006836,460,0.11801743507385254,152,3.9182777404785156
48,5,7,60,1.290186882019043,457,0.13009357452392578,0,0.00995016098022461
48,6,8,97,1.8325655460357666,1014,0.28691720962524414,396,129.68697333335876
48,7,9,92,1.8643667697906494,826,0.21264100074768066,0,0.6607539653778076
48,8,10,134,2.5213334560394287,1352,0.38036060333251953,0,0.03864455223083496
49,1,3,32,0.6159224510192871,238,0.07431149482727051,6,0.024269580841064453
49,2,4,42,0.8376779556274414,420,0.09830188751220703,37,0.16609549522399902
49,3,5,48,1.0285217761993408,377,0.08575749397277832,30,0.10768818855285645
49,4,6,65,1.2970423698425293,502,0.14160537719726562,104,4.33417820930481
49,5,7,76,1.4973766803741455,743,0.18955516815185547,0,0.026734113693237305
49,6,8,110,2.028052806854248,1271,0.30961179733276367,889,106.71324157714844
49,7,9,67,1.6585240364074707,503,0.12292337417602539,0,0.04174160957336426
49,8,10,88,1.9450993537902832,666,0.18352413177490234,0,0.025366544723510742
50,1,3,38,0.6752374172210693,405,0.09767866134643555,15,0.10797381401062012
50,2,4,31,0.6741385459899902,168,0.048829078674316406,8,0.039484500885009766
50,3,5,42,0.971144437789917,281,0.0789332389831543,8,0.2979755401611328
50,4,6,59,1.1714730262756348,465,0.1590261459350586,28,0.5447173118591309
50,5,7,69,1.4472756385803223,686,0.16445398330688477,254,10.41694450378418
50,6,8,73,1.5574524402618408,553,0.13761377334594727,232,35.160534381866455
50,7,9,112,2.138134002685547,1134,0.2979915142059326,0,0.16693568229675293
50,8,10,105,2.1077840328216553,941,0.2610189914703369,360,109.16109704971313
